id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:how do you rate the level of hygiene of the market place,field:what is the common name of the product in english,"field:what is the geographical origin of the product: local, national or international ",field:what is the local name of the product,field:what is the name of the food market you are visiting,field:what is the nutritional value and/or health benefits (health claims) of the product,field:what is the price of the product,field:what is the scientific name of the product
4781481,2016-11-05,2016-11-05,,Hawaii,,371151,isabellebolon,2016-12-16 08:42:35 -0500,2016-12-18 06:03:29 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4781481,https://static.inaturalist.org/photos/5825416/medium.jpg?1481895758,"","I visited the Hawke's Bay Farmers' Market (Hastings, New Zealand) and found these broccolis.",false,0,0,true,,"Kenilworth Rd, Hastings, New Zealand",-39.629674,176.862474,,,,,Broccoli,Brassica oleracea italica,Broccoli,Plantae,315267,,,,,,,,
4781484,2016-11-05,2016-11-05,,Hawaii,,371151,isabellebolon,2016-12-16 08:50:10 -0500,2016-12-18 06:03:07 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4781484,https://static.inaturalist.org/photos/5825420/medium.jpg?1481896217,"","I visited the Hawke's Bay Farmers' Market (Hastings, New Zealand) and found these leeks.",false,0,0,true,,"Kenilworth Rd, Hastings, New Zealand",-86.840611,-175.429687,116584,,,,Onions,Allium,Onions,Plantae,47357,,,,,,,,
4781486,2016-11-05,2016-11-05,,Hawaii,,371151,isabellebolon,2016-12-16 08:55:53 -0500,2016-12-18 06:02:30 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4781486,https://static.inaturalist.org/photos/5825421/medium.jpg?1481896556,"","I visited the Hawke's Bay Farmers' Market (Hastings, New Zealand) and found these capsicums.",false,1,0,true,,"Kenilworth Rd, Hastings, New Zealand",-39.629674,176.862474,,,,,Chiles,Capsicum,,Plantae,48517,,,,,,,,
4781550,2016-11-05,2016-11-05,,Hawaii,,371151,isabellebolon,2016-12-16 09:54:07 -0500,2016-12-18 06:01:02 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4781550,https://static.inaturalist.org/photos/5825517/medium.jpg?1481900051,"","I visited the Hawke's Bay Farmers' Market (Hastings, New Zealand) and found these Ballarat apples.
",false,0,0,true,,"Kenilworth Rd, Hastings, New Zealand",-39.629674,176.862474,,,,,Apples,Malus,Apples,Plantae,54500,,,,,,,,
4781574,2016-11-12,2016-11-12,,Hawaii,,371151,isabellebolon,2016-12-16 10:05:38 -0500,2016-12-18 06:00:34 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4781574,https://static.inaturalist.org/photos/5825534/medium.jpg?1481900742,"","I visited the the Bondi Farmers Market (Sydney, Australia) and found these Capsicums.


",false,0,0,true,,"Bondi Beach Public School Campbell Parade, Sydney, Australia",-33.888513,151.276959,,,,,Capsicum,Capsicum,,Plantae,48517,,,,,,,,
4781599,2016-11-12,2016-11-12,,Hawaii,,371151,isabellebolon,2016-12-16 10:14:57 -0500,2016-12-18 06:00:05 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4781599,https://static.inaturalist.org/photos/5825583/medium.jpg?1481901300,"","I visited the Bondi Farmers Market (Sydney, Australia) and found these garlic bulbs.

",false,1,0,true,,"Bondi Beach Public School Campbell Parade, Sydney, Australia",-33.888513,151.276959,,,,,Garlic,Allium sativum,Garlic,Plantae,75363,,,,,,,,
4781608,2016-11-12,2016-11-12,,Hawaii,,371151,isabellebolon,2016-12-16 10:24:14 -0500,2016-12-18 05:58:49 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4781608,https://static.inaturalist.org/photos/5825662/medium.jpg?1481901858,"","I visited the Bondi Farmers Market (Sydney, Australia) and found these hass avocados.
",false,1,0,true,,"Bondi Beach Public School Campbell Parade, Sydney, Australia",-33.888513,151.276959,,,,,Aguacate,Persea americana,Avocado,Plantae,62831,,,,,,,,
4781798,2016-11-12,2016-11-12,,Hawaii,,371151,isabellebolon,2016-12-16 11:09:47 -0500,2016-12-18 05:57:41 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4781798,https://static.inaturalist.org/photos/5825823/medium.jpg?1481904590,"","I visited the Bondi Farmers Market (Sydney, Australia) and found these exotic tomatoes.

",false,0,0,true,,"Bondi Beach Public School Campbell Parade, Sydney, Australia",-33.888513,151.276959,,,,,Tomato,Solanum lycopersicum,Tomato,Plantae,51737,,,,,,,,
4781839,2016-11-12,2016-11-12,,Hawaii,,371151,isabellebolon,2016-12-16 11:15:10 -0500,2016-12-18 05:57:23 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4781839,https://static.inaturalist.org/photos/5825905/medium.jpg?1481904912,"","I visited the Bondi Farmers Market (Sydney, Australia) and found these mangoes.

",false,0,0,true,,"Bondi Beach Public School Campbell Parade, Sydney, Australia",-33.888513,151.276959,,,,,Mangifera,Mangifera,,Plantae,48875,,,,,,,,
4782004,2016-11-12,2016-11-12,,Hawaii,,371151,isabellebolon,2016-12-16 11:22:08 -0500,2016-12-18 05:57:05 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782004,https://static.inaturalist.org/photos/5826048/medium.jpg?1481905330,"","I visited the Bondi Farmers Market (Sydney, Australia) and found these nectarines.",false,0,0,true,,"Bondi Beach Public School Campbell Parade, Sydney, Australia",-33.888513,151.276959,,,,,Nectarine,Prunus persica nucipersica,Nectarine,Plantae,135421,,,,,,,,
4782018,2016-11-12,2016-11-12,,Hawaii,,371151,isabellebolon,2016-12-16 11:26:46 -0500,2016-12-18 05:56:45 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782018,https://static.inaturalist.org/photos/5826074/medium.jpg?1481905608,"","I visited the Bondi Farmers Market (Sydney, Australia) and found these potatoes.

",false,0,0,true,,"Bondi Beach Public School Campbell Parade, Sydney, Australia",-33.888513,151.276959,,,,,Potato,Solanum tuberosum,Potato,Plantae,53858,,,,,,,,
4782096,2016-11-12,2016-11-12,,Hawaii,,371151,isabellebolon,2016-12-16 11:40:09 -0500,2016-12-18 05:56:23 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782096,https://static.inaturalist.org/photos/5826187/medium.jpg?1481906411,"","I visited the Bondi Farmers Market (Sydney, Australia) and found these purple carrots.

",false,0,0,true,,"Bondi Beach Public School Campbell Parade, Sydney, Australia",-33.888513,151.276959,,,,,Carrot,Daucus carota sativus,Carrot,Plantae,123454,,,,,,,,
4782124,2016-11-12,2016-11-12,,Hawaii,,371151,isabellebolon,2016-12-16 11:50:32 -0500,2016-12-18 05:55:58 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782124,https://static.inaturalist.org/photos/5826237/medium.jpg?1481907036,"","I visited the Bondi Farmers Market (Sydney, Australia) and found these cucumbers. 

",false,0,0,true,,"Bondi Beach Public School Campbell Parade, Sydney, Australia",-33.888513,151.276959,,,,,Cucumis sativus,Cucumis sativus,Cucumber,Plantae,54919,,,,,,,,
4782300,2016-12-16,2016-12-16,,Hawaii,,371151,isabellebolon,2016-12-16 12:21:44 -0500,2016-12-18 05:53:04 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782300,https://static.inaturalist.org/photos/5826394/medium.jpg?1481908908,nce),"I visited the Market of Poisy (Haute-Savoie, France). This is a very small market located in the centre of the village with 6-7 stalls with fruits, vegetables, fish and traditional charcuterie.
I found these turnips called ""navet boule d'or"".",false,0,0,true,,"Route de l'école d'Agriculture, Poisy, France",45.922282,6.063163,14,,,,Turnip,Brassica rapa rapa,Turnip,Plantae,55171,,,,,,,,
4782521,2016-12-16,2016-12-16,,Hawaii,,371151,isabellebolon,2016-12-16 12:55:25 -0500,2016-12-18 05:52:10 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782521,https://static.inaturalist.org/photos/5826674/medium.jpg?1481910928,"","I visited the Market of Poisy (Haute-Savoie, France). This is a very small market located in the centre of the village with 6-7 stalls with fruits, vegetables, fish and traditional charcuterie.
I found these red kuri squashes.
",false,0,0,true,,"Route de l'école d'Agriculture, Poisy, France",45.922282,6.063163,,,,,Squash or Pumpkin,Cucurbita maxima,Squash or Pumpkin,Plantae,122866,,,,,,,,
4782541,2016-12-16,2016-12-16,,Hawaii,,371151,isabellebolon,2016-12-16 13:02:34 -0500,2016-12-18 05:51:23 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782541,https://static.inaturalist.org/photos/5826723/medium.jpeg?1481911357,"","I visited the Market of Poisy (Haute-Savoie, France). This is a very small market located in the centre of the village with 6-7 stalls with fruits, vegetables, fishes and traditional charcuterie.
I found this kale.
",false,0,0,true,,"Route de l'école d'Agriculture, Poisy, France",45.922282,6.063163,,,,,Kale,Brassica oleracea acephala,Kale,Plantae,71137,,,,,,,,
4782554,2016-12-16,2016-12-16,,Hawaii,,371151,isabellebolon,2016-12-16 13:08:02 -0500,2016-12-18 05:51:01 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782554,https://static.inaturalist.org/photos/5826744/medium.jpeg?1481911819,"","I visited the Market of Poisy (Haute-Savoie, France). This is a very small market located in the centre of the village with 6-7 stalls with fruits, vegetables, fish and traditional charcuterie.
I found these mussels.
",false,0,0,true,,"Route de l'école d'Agriculture, Poisy, France",45.922282,6.063163,,,,,Mussels,Mytilidae,Mussels,Mollusca,50600,,,,,,,,
4782607,2016-12-16,2016-12-16,,Hawaii,,371151,isabellebolon,2016-12-16 13:19:53 -0500,2016-12-18 10:55:19 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782607,https://static.inaturalist.org/photos/5838445/medium.jpg?1482076522,"","I visited the Market of Poisy (Haute-Savoie, France). This is a very small market located in the centre of the village with 6-7 stalls with fruits, vegetables, fish and traditional charcuterie.
I found this gilthead bream.",false,0,0,true,,"Route de l'école d'Agriculture, Poisy, France",45.922282,6.063163,,,,,Gilthead Seabream (Dorada),Sparus aurata,Gilthead Seabream,Actinopterygii,118671,,,,,,,,
4782614,2016-11-05,2016-11-05,,Hawaii,,371151,isabellebolon,2016-12-16 13:22:45 -0500,2016-12-18 05:58:16 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782614,https://static.inaturalist.org/photos/5826872/medium.jpg?1481913068,"","I visited the Hawke's Bay Farmers' Market (Hastings, New Zealand) and found these crown pumpkins.
",false,0,0,true,,"Kenilworth Rd, Hastings, New Zealand",-39.629674,176.862474,,,,,"Gourds, Squash, and Pumpkins",Cucurbita,"Gourds, Squash, and Pumpkins",Plantae,55425,,,,,,,,
4782919,2016-12-16,2016-12-16,,Hawaii,,371151,isabellebolon,2016-12-16 14:28:39 -0500,2016-12-18 05:50:03 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782919,https://static.inaturalist.org/photos/5827175/medium.jpg?1481916523,"","I visited the Market of Poisy (Haute-Savoie, France). This is a very small market located in the centre of the village with 6-7 stalls with fruits, vegetables, fish and traditional charcuterie.
I found these red cabbages.",false,0,0,true,,"Route de l'école d'Agriculture, Poisy, France",45.922282,6.063163,,,,,Cabbage,Brassica oleracea capitata,Cabbage,Plantae,239653,,,,,,,,
4782932,2016-12-16,2016-12-16,,Hawaii,,371151,isabellebolon,2016-12-16 14:33:21 -0500,2016-12-18 05:49:12 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782932,https://static.inaturalist.org/photos/5827196/medium.jpeg?1481916803,"","I visited the Market of Poisy (Haute-Savoie, France). This is a very small market located in the centre of the village with 6-7 stalls with fruits, vegetables, fish and traditional charcuterie.
I found these pears.",false,0,0,true,,"Route de l'école d'Agriculture, Poisy, France",45.922282,6.063163,,,,,Pears,Pyrus,pears,Plantae,58736,,,,,,,,
4782958,2016-12-16,2016-12-16,,Hawaii,,371151,isabellebolon,2016-12-16 14:41:32 -0500,2016-12-18 05:46:40 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782958,https://static.inaturalist.org/photos/5827249/medium.jpeg?1481917294,"","I visited the Market of Poisy (Haute-Savoie, France). This is a very small market located in the centre of the village with 6-7 stalls with fruits, vegetables, fish and traditional charcuterie.
I found these spaghetti squashes.",false,0,0,true,,"Route de l'école d'Agriculture, Poisy, France",45.922282,6.063163,,,,,Calabaza,Cucurbita pepo pepo,Calabaza,Plantae,80641,,,,,,,,
4782975,2016-12-16,2016-12-16,,Hawaii,,371151,isabellebolon,2016-12-16 14:48:33 -0500,2016-12-19 10:37:10 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782975,https://static.inaturalist.org/photos/5827296/medium.jpeg?1481917718,"","I visited the market of Poisy (Haute-Savoie, France). This is a very small market located in the centre of the village with 6-7 stalls with fruits, vegetables, fish and traditional charcuterie.
I found these chestnuts. ",false,2,0,true,,"Poisy Market Route de l'école d'Agriculture, Poisy, France",45.922282,6.063163,,,,,Chestnuts,Castanea sativa,Sweet Chestnut,Plantae,121763,,,,,,,,
4782990,2016-12-16,2016-12-16,,Hawaii,,371151,isabellebolon,2016-12-16 14:55:24 -0500,2016-12-18 05:44:37 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4782990,https://static.inaturalist.org/photos/5827329/medium.jpeg?1481918127,"","I visited the Market of Poisy (Haute-Savoie, France). This is a very small market located in the centre of the village with 6-7 stalls with fruits, vegetables, fish and traditional charcuterie.
I found these Kumquats.",false,0,0,true,,"Route de l'école d'Agriculture, Poisy, France",45.922282,6.063163,,,,,Citrus family,Rutaceae,Citrus Family,Plantae,50623,,,,,,,,
4783091,2016-11-26,2016-11-26,,Hawaii,,371151,isabellebolon,2016-12-16 15:20:24 -0500,2016-12-18 05:54:15 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4783091,https://static.inaturalist.org/photos/5827466/medium.jpg?1481919627,"","I visited the Fernvale Country Market (approximately 60 km west of Brisbane, Australia) and found these sweet potatoes.




",false,0,0,true,,"Brisbane Valley Highway | State School, Fernvale, Australia",-27.448557,152.646289,,,,,Sweet Potato,Ipomoea batatas,Sweet Potato,Plantae,62941,,,,,,,,
4783126,2016-11-26,2016-11-26,,Hawaii,,371151,isabellebolon,2016-12-16 15:27:38 -0500,2016-12-18 05:53:56 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4783126,https://static.inaturalist.org/photos/5827507/medium.jpg?1481920060,"","I visited the Fernvale Country Market (approximately 60 km west of Brisbane, Australia) and found these butternut pumpkins.




",false,0,0,true,,"Brisbane Valley Highway | State School, Fernvale, Australia",-27.448557,152.646289,,,,,Squash or Pumpkin,Cucurbita moschata,Squash or Pumpkin,Plantae,122869,,,,,,,,
4785917,"",,,Madrid,,378782,lurudeca,2016-12-17 03:29:58 -0500,2016-12-17 03:31:18 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4785917,https://static.inaturalist.org/photos/5831213/medium.jpg?1481963423,"","Snakes in the menu of the local market of Kisantu (Congo, Kinshasa). The ID could be hard because the whole body was not there.",false,0,0,true,,"kisantu, congo",-5.138219,15.090815,4945,,,,Serpientes,Serpentes,Snakes,Reptilia,85553,,,,,,,,
4785918,"",,,Madrid,,378782,lurudeca,2016-12-17 03:32:44 -0500,2016-12-17 03:33:40 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4785918,https://static.inaturalist.org/photos/5831215/medium.jpg?1481963621,"","Snakes in the menu of local food market in Kisantu (Congo, Kinshasa).",false,0,0,true,,"kisantu, congo",-5.138219,15.090815,4945,,,,Serpientes,Serpentes,Snakes,Reptilia,85553,,,,,,,,
4785955,"",,,Madrid,,378782,lurudeca,2016-12-17 04:09:57 -0500,2016-12-17 04:10:42 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4785955,https://static.inaturalist.org/photos/5831284/medium.png?1481965843,"",Local fish market in Valdivia (Chile) has a considerable diversity of Mollusca.,false,0,0,true,,"Valdivia, chile",-39.819586,-73.24521,34349,,,,Moluscos,Mollusca,Mollusks,Mollusca,47115,,,,,,,,
4790061,2016-12-16,2016-12-16,,Hawaii,,371151,isabellebolon,2016-12-18 06:21:18 -0500,2016-12-18 06:21:20 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790061,https://static.inaturalist.org/photos/5837690/medium.jpeg?1482060082,"","I visited the Market of Poisy (Haute-Savoie, France). This is a very small market located in the centre of the village with 6-7 stalls with fruits, vegetables, fish and traditional charcuterie.
I found these beetroots.
",false,0,0,true,,"Route de l'école d'Agriculture, Poisy, France",45.922282,6.063163,,,,,Tuberous beet,Beta vulgaris vulgaris,Tuberous beet,Plantae,54517,,,,,,,,
4790158,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 07:14:04 -0500,2016-12-18 09:09:57 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790158,https://static.inaturalist.org/photos/5837908/medium.jpg?1482063246,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these black radishes (Raphanus Sativus var. Niger).

",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Wild Radish,Raphanus sativus,Wild Radish,Plantae,55410,,,,,,,,
4790159,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 07:19:50 -0500,2016-12-18 07:19:52 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790159,https://static.inaturalist.org/photos/5837909/medium.jpg?1482063593,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found this celeriac.   

",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Celeriac,Apium graveolens rapaceum,Celeriac,Plantae,58785,,,,,,,,
4790163,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 07:25:26 -0500,2016-12-18 07:25:27 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790163,https://static.inaturalist.org/photos/5837927/medium.jpg?1482063932,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these nuts.",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Beech Family,Fagaceae,Beech Family,Plantae,47852,,,,,,,,
4790166,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 07:30:04 -0500,2016-12-18 07:30:06 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790166,https://static.inaturalist.org/photos/5837930/medium.jpg?1482064207,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these rutabaga.  

",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Rapeseed,Brassica napus,Rapeseed,Plantae,75869,,,,,,,,
4790171,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 07:41:05 -0500,2016-12-18 07:41:07 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790171,https://static.inaturalist.org/photos/5837942/medium.jpg?1482064867,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found this chard.   
",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Swiss Chard,Beta vulgaris cicla,Swiss Chard,Plantae,120603,,,,,,,,
4790224,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 08:36:49 -0500,2016-12-18 08:36:51 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790224,https://static.inaturalist.org/photos/5838019/medium.jpg?1482068213,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these turnips.
",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Turnip,Brassica rapa rapa,Turnip,Plantae,55171,,,,,,,,
4790238,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 08:45:31 -0500,2016-12-28 14:04:55 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790238,https://static.inaturalist.org/photos/5838036/medium.jpeg?1482068733,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these pumpkins.  


",false,1,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Calabacita amarilla,Cucurbita moschata,Squash or Pumpkin,Plantae,122869,,,,,,,,
4790242,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 08:51:33 -0500,2016-12-18 08:51:35 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790242,https://static.inaturalist.org/photos/5838063/medium.jpg?1482069095,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these chestnuts.   
",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Sweet chestnut,Castanea sativa,Sweet Chestnut,Plantae,121763,,,,,,,,
4790260,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 09:00:12 -0500,2016-12-18 09:00:14 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790260,https://static.inaturalist.org/photos/5838076/medium.jpg?1482069614,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these apples.   

",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Apple,Malus x domestica,Apple,Plantae,469472,,,,,,,,
4790271,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 09:06:16 -0500,2016-12-18 09:06:19 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790271,https://static.inaturalist.org/photos/5838081/medium.jpg?1482069980,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these quinces.",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Quince,Cydonia oblonga,Quince,Plantae,82853,,,,,,,,
4790288,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 09:16:44 -0500,2016-12-18 09:16:46 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790288,https://static.inaturalist.org/photos/5838118/medium.jpg?1482070608,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these clementinas.   
",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Citrus clementina,Citrus clementina,,Plantae,520116,,,,,,,,
4790303,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 09:24:18 -0500,2016-12-18 09:36:52 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790303,https://static.inaturalist.org/photos/5838135/medium.jpg?1482071064,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these Amandine potatoes.   

https://en.wikipedia.org/wiki/Amandine_(potato)",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Potato,Solanum tuberosum,Potato,Plantae,53858,,,,,,,,
4790326,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 09:40:24 -0500,2016-12-23 02:51:31 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790326,https://static.inaturalist.org/photos/5838170/medium.jpg?1482072026,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these charlotte potatoes.  
https://fr.wikipedia.org/wiki/Charlotte_(pomme_de_terre) 

",false,1,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Potato,Solanum tuberosum,Potato,Plantae,53858,,,,,,,,
4790334,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 09:44:55 -0500,2016-12-18 09:44:56 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790334,https://static.inaturalist.org/photos/5838186/medium.jpg?1482072298,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these spinach.   
",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Spinach,Spinacia oleracea,Spinach,Plantae,84092,,,,,,,,
4790337,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 09:49:10 -0500,2016-12-18 09:49:12 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790337,https://static.inaturalist.org/photos/5838195/medium.jpg?1482072554,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these purple carrots.",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Carrot,Daucus carota sativus,Carrot,Plantae,123454,,,,,,,,
4790340,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 09:52:11 -0500,2016-12-23 02:53:05 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790340,https://static.inaturalist.org/photos/5838204/medium.jpg?1482072733,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these carrots.   

",false,1,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Carrot,Daucus carota sativus,Carrot,Plantae,123454,,,,,,,,
4790366,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 09:59:33 -0500,2016-12-18 09:59:36 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790366,https://static.inaturalist.org/photos/5838231/medium.jpg?1482073177,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found this celery.   

",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Celery,Apium graveolens dulce,Celery,Plantae,58787,,,,,,,,
4790370,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 10:05:22 -0500,2016-12-23 02:52:58 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790370,https://static.inaturalist.org/photos/5838257/medium.jpg?1482073525,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these Jerusalem Artichokes.  
",false,1,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Jerusalem Artichoke,Helianthus tuberosus,Jerusalem Artichoke,Plantae,122970,,,,,,,,
4790417,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 10:12:14 -0500,2016-12-18 10:12:15 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790417,https://static.inaturalist.org/photos/5838307/medium.jpg?1482073936,"","I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found these purple artichokes.  
",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Globe Artichoke,Cynara cardunculus scolymus,Globe Artichoke,Plantae,426016,,,,,,,,
4790434,2016-12-17,2016-12-17,,Hawaii,,371151,isabellebolon,2016-12-18 10:18:27 -0500,2016-12-18 10:18:29 -0500,casual,CC-BY-NC,https://www.inaturalist.org/observations/4790434,https://static.inaturalist.org/photos/5838320/medium.jpg?1482074310,"","
I visited the old town market in Annecy (Haute-Savoie, France). This typical market is located in the ancient part of the city. I found this cornsalad.",false,0,0,true,,"Rue Sainte Claire, Annecy, France",45.898357,6.124698,,,,,Common Cornsalad,Valerianella locusta,Common Cornsalad,Plantae,55752,,,,,,,,
